sentence,label,norm_subj,norm_obj
"Generally, @@ D. hansenii @@  and staphylococci on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",1,ncbi:4959,OBT:001341
"Generally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",1,ncbi:4959,OBT:001944
"Generally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:001480
"Generally, D. hansenii  and @@ staphylococci @@ on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1279,OBT:001480
"Generally, D. hansenii  and @@ staphylococci @@ on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",1,ncbi:1279,OBT:001341
"Generally, D. hansenii  and @@ staphylococci @@ on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",1,ncbi:1279,OBT:001944
"Generally, D. hansenii  and @@ staphylococci @@ on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1279,OBT:001480
"During the initial ripening period, yeasts (primarily @@ Debaryomyces hansenii @@ for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:001480
"During the initial ripening period, yeasts (primarily @@ Debaryomyces hansenii @@ for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:001341
"During the initial ripening period, yeasts (primarily @@ Debaryomyces hansenii @@ for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:001944
"During the initial ripening period, yeasts (primarily @@ Debaryomyces hansenii @@ for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:001480
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally @@ Geotrichum candidum @@ for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1173061,OBT:001480
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally @@ Geotrichum candidum @@ for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1173061,OBT:001341
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally @@ Geotrichum candidum @@ for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1173061,OBT:001944
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally @@ Geotrichum candidum @@ for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1173061,OBT:001480
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative @@ staphylococci @@ (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1279,OBT:001480
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative @@ staphylococci @@ (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1279,OBT:001341
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative @@ staphylococci @@ (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1279,OBT:001944
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative @@ staphylococci @@ (Staphylococcus equorum) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:1279,OBT:001480
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (@@ Staphylococcus equorum @@) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese $$ surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:246432,OBT:001480
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (@@ Staphylococcus equorum @@) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on $$ cheese surface $$ are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:246432,OBT:001341
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (@@ Staphylococcus equorum @@) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese brine $$, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:246432,OBT:001944
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (@@ Staphylococcus equorum @@) are present [3, 21, 26].çGenerally, D. hansenii  and staphylococci on cheese surface are assumed to originate from the  $$ cheese $$ brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:246432,OBT:001480
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for $$ semi-soft cheeses $$ and additionally Geotrichum candidum for soft cheeses) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:003458
"During the initial ripening period, yeasts (primarily Debaryomyces hansenii for semi-soft cheeses and additionally Geotrichum candidum for $$ soft cheeses $$) and coagulase-negative staphylococci (Staphylococcus equorum) are present [3, 21, 26].çGenerally, @@ D. hansenii @@  and staphylococci on cheese surface are assumed to originate from the  cheese brine, which often is not changed or pasteurised between salting  of different batches [2, 3, 42].",0,ncbi:4959,OBT:003459
